District,County,Route,Road_Name,Begin_MP,End_MP,Comments,Reported_On,End_Date,Route_Link
1,Carlisle,KY-1820,SR 1820,1.0,6.5,Road closed due to flooding. Updates as available.,2021-03-01 09:50:00,2021-03-01 14:52:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.85823,36.942318"
1,Carlisle,KY-1820,SR 1820,1.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 09:51:00,2021-03-03 13:22:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.88507,36.935156"
1,Carlisle,KY-1820,SR 1820,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-18 13:52:00,2021-03-24 18:08:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.87822,36.937943"
1,Carlisle,KY-1820,SR 1820,5.0,6.0,Road closed due to flooding. Updates as available.,2021-03-01 09:50:00,2021-03-19 17:18:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.830637,36.946063"
1,Carlisle,KY-1820,SR 1820,5.0,6.5,"WATER OVER THE ROAD, FLOODING",2021-03-19 13:19:00,2021-03-22 22:22:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.826086,36.946143"
1,Carlisle,KY-80,SR 80 W,2.8,2.8,Road closed due to flooding.,2021-01-25 15:19:00,2021-01-26 02:04:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.015263,36.788629"
1,Carlisle,US-62,US 62,4.0,4.0,Road closed due to flooding.,2021-01-25 14:30:00,2021-01-26 13:46:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.95131,36.899905"
1,Crittenden,KY-135,STATE ROUTE 135,4.2,4.2,Road closed due to flooding. Updates as available.,2021-03-08 15:35:00,2021-03-14 19:40:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.281778,37.42663"
1,Crittenden,KY-855,KY-855 N,5.0,5.0,Roadway blocked due to flooding. Will update as available,2021-07-11 09:32:00,2021-07-12 14:54:13+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.157955,37.239678"
1,Crittenden,KY-902,STATE ROUTE 902,5.0,5.0,Roadway blocked due to flooding. Will update as available,2021-07-11 09:33:00,2021-07-11 14:56:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.099146,37.182167"
1,Crittenden,KY-91,STATE ROUTE 91 N,14.4,15.8,Ferry closed due to flooding. Updates as available,2021-03-06 11:56:00,2021-03-09 21:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.16255,37.450301"
1,Crittenden,US-641,S MAIN ST,6.9,6.9,Road closed due to flooding.,2021-01-25 14:33:00,2021-01-26 13:46:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.082208,37.32708"
1,Fulton,KY-1125,STATE ROUTE 1125 S,0.0,2.0,Road closed due to flooding.,2021-01-25 18:00:00,2021-01-26 13:46:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.964416,36.53103"
1,Fulton,KY-1128,STATE ROUTE 1128,5.0,6.0,Road closed due to flooding.,2021-01-25 18:00:00,2021-01-26 13:46:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.084321,36.532716"
1,Fulton,KY-1129,STATE ROUTE 1129,4.0,9.0,Road closed due to flooding. Updates as available.,2021-03-15 10:11:00,2021-03-16 18:26:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.090876,36.590706"
1,Fulton,KY-1129,STATE ROUTE 1129,4.0,9.6,Roadway closed due to flooding. Updates as available.,2021-03-22 18:00:00,2021-03-26 20:58:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.085641,36.59031"
1,Fulton,KY-1354,STATE ROUTE 1354,0.0,0.0,Roadway closed due to flooding. Updates as available,2021-03-05 10:37:00,2021-03-09 21:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.21202,36.567767"
1,Fulton,KY-1706,STATE ROUTE 1706,0.0,2.1,Road closed due to flooding. Updates as available.,2021-05-04 15:48:00,2021-05-06 14:50:08+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.94418,36.532537"
1,Fulton,KY-1907,STATE ROUTE 1907,0.0,3.0,Blocked due to flooding in the area.,2021-12-18 12:08:00,2021-12-18 17:12:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.017188,36.575219"
1,Fulton,KY-1907,STATE ROUTE 1907,1.5,1.5,Blocked due to flooding in the area.,2021-04-30 09:20:00,2021-05-03 14:18:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.017188,36.574943"
1,Fulton,KY-239,KY-239 S,0.0,3.6,Road closed due to flooding. Updates as available.,2021-05-04 15:46:00,2021-05-05 15:14:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.036196,36.529881"
1,Fulton,KY-94,KY-94 W,7.0,11.0,Road closed due to flooding. Updates as available.,2021-04-29 15:41:00,2021-04-30 13:34:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.249199,36.548059"
1,Fulton,KY-94,KY-94 W,7.0,11.0,Road closed due to flooding.,2021-08-09 08:32:00,2021-08-09 20:32:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.249199,36.548059"
1,Fulton,KY-94,STATE ROUTE 94 E,23.0,26.0,Road closed due to flooding.,2021-01-25 14:34:00,2021-01-26 13:46:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.989229,36.55379"
1,Fulton,KY-94,STATE ROUTE 94 W,7.0,11.0,Road closed due to flooding.,2021-01-25 14:33:00,2021-01-26 19:10:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.249199,36.548059"
1,Fulton,KY-94,STATE ROUTE 94 W,7.0,11.0,Road closed due to flooding. Updates as available.,2021-03-01 11:03:00,2021-03-02 18:14:12+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.249199,36.548059"
1,Graves,KY-303,STATE ROUTE 303,1.0,2.0,Road closed due to flooding and a culvert washed out. Updates as available.,2021-03-01 11:04:00,2021-03-01 19:48:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.647041,36.514834"
1,Graves,KY-339,STATE ROUTE 339 N,38.4,38.4,Road closed due to flooding.,2021-01-28 08:24:00,2021-01-29 21:58:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.725511,36.946483"
1,Graves,KY-339,STATE ROUTE 339 N,38.4,38.4,Road closed due to flooding.,2021-01-26 14:11:00,2021-01-27 21:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.725511,36.946497"
1,Graves,KY-58,STATE ROUTE 58,0.0,1.0,Road closed due to flooding.,2021-01-25 14:34:00,2021-01-26 20:04:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.808311,36.656994"
1,Graves,US-45,US HIGHWAY 45 S,0.0,1.0,Road closed due to flooding.,2021-01-25 14:35:00,2021-01-26 02:04:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.811137,36.565533"
1,Hickman,KY-123,KY-123 W,14.0,16.0,Road closed due to flooding. Updates as available.,2021-04-30 11:34:00,2021-05-06 13:22:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-123,KY-123 W,14.0,16.0,Blocked due to flooding in the area.,2021-07-04 11:06:00,2021-12-18 17:12:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-123,KY-123 W,14.0,16.0,Roadway blocked due to flooding. Updates as available.,2021-12-18 12:09:00,2021-12-20 22:00:10+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-123,STATE ROUTE 123 W,9.0,10.0,Road closed due to flooding.,2021-01-25 14:37:00,2021-01-27 14:08:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.005178,36.667615"
1,Hickman,KY-123,STATE ROUTE 123 W,14.0,16.0,Road blocked due to water over the road in this area.,2021-01-03 10:51:00,2021-01-07 19:46:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-123,STATE ROUTE 123 W,14.0,16.0,Road closed due to flooding.,2021-01-25 18:00:00,2021-01-29 21:58:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-123,STATE ROUTE 123 W,14.0,16.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:08:00,2021-03-01 16:30:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-123,STATE ROUTE 123 W,14.0,16.0,Road closed due to flooding. Updates as available.,2021-03-01 00:08:00,2021-04-09 20:58:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-123,STATE ROUTE 123 W,14.0,16.0,Road blocked due to flooding. Updates as available.,2021-04-03 20:00:00,2021-04-12 14:26:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-123,STATE ROUTE 123 W,14.0,16.0,Blocked due to flooding in the area.,2021-04-06 13:15:00,2021-04-07 02:38:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.095343,36.669675"
1,Hickman,KY-1283,STATE ROUTE 1283,1.0,2.0,Road closed due to flooding.,2021-01-25 18:00:00,2021-01-28 18:32:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.816776,36.609411"
1,Hickman,KY-2206,STATE ROUTE 2206,0.0,1.0,Blocked due to flooding in the area.,2021-07-19 09:09:00,2021-07-19 21:54:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.986296,36.691471"
1,Hickman,KY-239,STATE ROUTE 239,1.0,2.0,Road closed due to flooding.,2021-01-26 14:13:00,2021-01-27 14:06:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.029828,36.61788"
1,Hickman,KY-239,STATE ROUTE 239,1.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 11:32:00,2021-03-03 13:24:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.027172,36.624851"
1,Hickman,KY-307,STATE ROUTE 307 N,13.0,14.0,Road closed due to flooding.,2021-01-25 14:38:00,2021-01-27 14:06:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.868696,36.737592"
1,Hickman,KY-58,KY-58 W,7.0,8.0,Blocked due to flooding in the area.,2021-07-19 09:07:00,2021-07-19 21:52:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.024411,36.691765"
1,Hickman,KY-58,STATE ROUTE 58 W,7.0,8.0,Road closed due to flooding.,2021-01-25 14:37:00,2021-01-27 14:06:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.024411,36.691765"
1,Hickman,KY-780,STATE ROUTE 780,2.0,3.0,Road closed due to flooding.,2021-01-25 14:38:00,2021-01-28 18:32:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.993653,36.630274"
1,Hickman,KY-780,STATE ROUTE 780,2.0,6.9,Road closed due to flooding. Updates as available.,2021-03-01 11:29:00,2021-03-02 21:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.968455,36.638909"
1,Hickman,KY-780,STATE ROUTE 780,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 14:51:00,2021-03-03 20:22:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.993653,36.630274"
1,Hickman,KY-780,STATE ROUTE 780,2.0,3.0,Roadway closed due to flooding. Updates as available.,2021-03-03 08:08:00,2021-03-03 20:20:04+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.993653,36.630274"
1,Hickman,KY-80,KY-80,2.0,3.0,Road closed due to flooding.,2021-01-25 14:36:00,2021-01-27 21:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.080348,36.780362"
1,Hickman,US-51,U S HIGHWAY 51 S,2.0,3.0,Road closed due to flooding.,2021-01-25 18:00:00,2021-01-26 16:58:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.943057,36.605069"
1,Hickman,US-51,U S HIGHWAY 51 S,2.0,3.0,BLOCKED DUE TO HIGH WATER,2021-03-01 00:07:00,2021-03-01 16:30:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.943057,36.605069"
1,Hickman,US-51,U S HIGHWAY 51 S,2.0,3.0,Road closed due to flooding. Updates as available.,2021-03-01 00:07:00,2021-03-03 13:24:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.943057,36.605069"
1,Hickman,US-51,U S HIGHWAY 51 S,4.0,5.0,Road closed due to flooding.,2021-01-26 15:08:00,2021-01-27 14:06:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.964379,36.628496"
1,Hickman,US-51,U S HIGHWAY 51 S,4.0,5.0,Road closed due to flooding. Updates as available.,2021-03-02 11:29:00,2021-03-02 17:20:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.964379,36.628496"
1,Hickman,US-51,US-51 N,9.0,10.0,Blocked due to flooding in the area.,2021-07-19 09:06:00,2021-07-19 21:52:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-89.000565,36.690696"
1,Livingston,KY-137,RIVER RD,0.0,1.0,Roadway closed due to flooding. Updates as available,2021-03-06 11:53:00,2021-03-06 16:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.416903,37.189663"
1,Livingston,KY-137,RIVER RD,5.2,15.0,Roadway closed due to flooding. Updates as available,2021-03-06 11:53:00,2021-03-15 14:12:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.416903,37.189663"
1,Livingston,KY-453,DOVER RD NC,4.0,4.0,Southbound left lane blocked between I-24 and US 62.,2021-07-12 18:00:00,2021-07-13 21:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.265952,37.035178"
1,Livingston,KY-917,TUCKER TEMPLE RD,6.5,7.3,Road blocked due to flooding. Updates as available.,2021-03-30 20:15:00,2021-04-01 16:04:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.231722,37.120094"
1,Livingston,US-60,US-60,15.3,15.3,Roadway blocked due to flooding. Will update as available,2021-07-11 09:35:00,2021-07-12 12:28:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.411887,37.183758"
1,Livingston,US-60,W MAIN ST,27.0,27.0,Roadway blocked due to flooding. Will update as available,2021-07-11 09:34:00,2021-07-12 12:28:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.254627,37.262334"
1,Marshall,KY-1311,SLICKBACK RD,3.0,5.0,Road closed due to flooding.,2021-01-25 14:39:00,2021-01-26 19:14:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.378142,36.814802"
1,Marshall,KY-1462,BENTON-BIRMINGHAM RD,0.0,1.3,"Road blocked due to water over the road in this area, signs posted.",2021-01-03 10:53:00,2021-01-04 00:36:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.33307,36.863547"
1,Marshall,KY-1462,BENTON-BIRMINGHAM RD,0.0,2.0,Road closed due to flooding.,2021-01-25 14:43:00,2021-01-27 21:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.330215,36.868035"
1,Marshall,KY-1462,BENTON-BIRMINGHAM RD,0.0,1.3,Road closed due to flooding. Updates as available.,2021-03-31 08:58:00,2021-06-04 13:54:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.33307,36.863547"
1,Marshall,KY-1462,BENTON-BIRMINGHAM RD,0.0,1.3,Water over the road in the area.,2021-07-03 12:57:00,2021-07-04 14:12:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.33307,36.863547"
1,Marshall,KY-1462,BENTON-BIRMINGHAM RD,1.0,2.0,Road closed due to flooding. Updates as available.,2021-03-01 12:23:00,2021-03-03 13:26:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.32393,36.873238"
1,Marshall,KY-1462,BENTON-BIRMINGHAM RD,1.0,2.0,Roadway closed due to flooding. Updates as available.,2021-03-03 08:07:00,2021-03-03 13:26:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.32393,36.873238"
1,Marshall,KY-1462,BENTON-BIRMINGHAM RD,1.0,2.0,WATER OVER THE ROAD,2021-08-21 12:19:00,2021-08-22 20:58:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.32393,36.873238"
1,Marshall,KY-1949,WADESBORO RD N,7.0,9.0,Road closed due to flooding.,2021-01-25 14:42:00,2021-01-26 19:14:01+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.449233,36.838689"
1,Marshall,KY-1949,WADESBORO RD N,7.4,7.4,Road blocked due to flooding. Updates as available.,2021-12-17 21:30:00,2021-12-20 22:00:10+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.441606,36.832678"
1,Marshall,KY-2595,LAKEVIEW CHURCH RD,3.0,4.0,Road closed due to flooding.,2021-01-25 20:30:00,2021-01-26 16:58:00+00:00,"https://kytc.maps.arcgis.com/apps/webappviewer/index.html?id=327a38decc8c4e5cb882dc6cd0f9d45d&zoom=14&center=-88.30977,36.987542"
